id_mutation;code_commune;annee;valeur_fonciere;type_local;surface_reelle_bati;nombre_pieces_principales;prix_m2
2021-1691237;75119;2021;321000.0;Appartement;17.0;2.0;18882.352941176472
2021-1691238;75117;2021;1225000.0;Appartement;110.0;5.0;11136.363636363636
2021-1691239;75117;2021;500.0;Appartement;198.0;6.0;2.525252525252525
2021-1691240;75118;2021;15500.0;Appartement;40.0;2.0;387.5
2021-1691241;75118;2021;342000.0;Appartement;40.0;2.0;8550.0
2021-1691242;75119;2021;690000.0;Appartement;78.0;4.0;8846.153846153846
2021-1691243;75118;2021;435000.0;Appartement;20.0;1.0;21750.0
2021-1691244;75110;2021;1005400.0;Appartement;46.0;1.0;21856.521739130436
2021-1691246;75108;2021;10000000.0;Appartement;22.0;1.0;454545.45454545453
2021-1691246;75108;2021;10000000.0;Appartement;83.0;3.0;120481.92771084337
2021-1691246;75108;2021;10000000.0;Appartement;45.0;2.0;222222.22222222222
2021-1691246;75108;2021;10000000.0;Appartement;78.0;3.0;128205.1282051282
2021-1691247;75108;2021;563120.0;Appartement;43.0;2.0;13095.813953488372
2021-1691248;75118;2021;392000.0;Appartement;35.0;3.0;11200.0
2021-1691249;75103;2021;380650.0;Appartement;38.0;1.0;10017.105263157895
2021-1691250;75109;2021;829200.0;Appartement;70.0;4.0;11845.714285714286
2021-1691251;75118;2021;448000.0;Appartement;40.0;2.0;11200.0
2021-1691252;75117;2021;465000.0;Appartement;33.0;2.0;14090.90909090909
2021-1691253;75119;2021;230000.0;Appartement;22.0;2.0;10454.545454545454
2021-1691255;75118;2021;255000.0;Appartement;23.0;1.0;11086.95652173913
2021-1691256;75120;2021;156500.0;Appartement;14.0;1.0;11178.57142857143
2021-1691257;75118;2021;1460000.0;Appartement;114.0;5.0;12807.017543859649
2021-1691258;75119;2021;505000.0;Appartement;49.0;3.0;10306.122448979591
2021-1691259;75120;2021;670000.0;Appartement;73.0;3.0;9178.082191780823
2021-1691260;75117;2021;219000.0;Appartement;20.0;1.0;10950.0
2021-1691262;75118;2021;550315.0;Appartement;51.0;3.0;10790.490196078432
2021-1691263;75117;2021;862600.0;Appartement;91.0;4.0;9479.12087912088
2021-1691264;75110;2021;350000.0;Appartement;46.0;3.0;7608.695652173913
2021-1691265;75102;2021;817200.0;Appartement;72.0;3.0;11350.0
2021-1691266;75118;2021;300000.0;Appartement;37.0;2.0;8108.108108108108
2021-1691267;75119;2021;428250.0;Appartement;52.0;3.0;8235.576923076924
2021-1691268;75109;2021;13170000.0;Appartement;18.0;1.0;731666.6666666666
2021-1691268;75109;2021;13170000.0;Appartement;130.0;5.0;101307.69230769231
2021-1691268;75109;2021;13170000.0;Appartement;119.0;4.0;110672.26890756302
2021-1691268;75109;2021;13170000.0;Appartement;135.0;4.0;97555.55555555556
2021-1691268;75109;2021;13170000.0;Appartement;114.0;4.0;115526.31578947368
2021-1691268;75109;2021;13170000.0;Appartement;21.0;2.0;627142.8571428572
2021-1691268;75109;2021;13170000.0;Appartement;48.0;3.0;274375.0
2021-1691268;75109;2021;13170000.0;Appartement;19.0;1.0;693157.8947368421
2021-1691269;75120;2021;478450.0;Appartement;51.0;2.0;9381.372549019608
2021-1691270;75104;2021;877800.0;Appartement;64.0;4.0;13715.625
2021-1691271;75109;2021;1123046.0;Appartement;98.0;4.0;11459.65306122449
2021-1691273;75118;2021;745000.0;Appartement;58.0;3.0;12844.827586206897
2021-1691274;75120;2021;550418.0;Appartement;49.0;2.0;11233.020408163266
2021-1691277;75108;2021;835000.0;Appartement;65.0;3.0;12846.153846153846
2021-1691278;75110;2021;161000.0;Appartement;10.0;1.0;16100.0
2021-1691279;75110;2021;126877.0;Appartement;8.0;1.0;15859.625
2021-1691280;75117;2021;372125.0;Appartement;30.0;2.0;12404.166666666666
2021-1691281;75109;2021;315000.0;Appartement;27.0;2.0;11666.666666666666
2021-1691284;75117;2021;308100.0;Appartement;37.0;3.0;8327.027027027027
2021-1691285;75109;2021;306835.0;Appartement;25.0;1.0;12273.4
2021-1691286;75118;2021;320072.0;Appartement;27.0;2.0;11854.518518518518
2021-1691287;75120;2021;400000.0;Appartement;38.0;2.0;10526.315789473685
2021-1691288;75109;2021;1000.0;Appartement;42.0;2.0;23.80952380952381
2021-1691289;75120;2021;263500.0;Appartement;22.0;1.0;11977.272727272728
2021-1691290;75109;2021;1000.0;Appartement;12.0;1.0;83.33333333333333
2021-1691291;75118;2021;210000.0;Appartement;25.0;2.0;8400.0
2021-1691292;75109;2021;1311000.0;Appartement;125.0;5.0;10488.0
2021-1691293;75119;2021;245000.0;Appartement;30.0;2.0;8166.666666666667
2021-1691294;75119;2021;960000.0;Appartement;89.0;4.0;10786.516853932584
2021-1691295;75109;2021;250000.0;Appartement;24.0;1.0;10416.666666666666
2021-1691296;75110;2021;157000.0;Appartement;13.0;1.0;12076.923076923076
2021-1691297;75109;2021;250000.0;Appartement;20.0;1.0;12500.0
2021-1691298;75119;2021;1300000.0;Maison;63.0;3.0;20634.920634920636
2021-1691299;75110;2021;524000.0;Appartement;50.0;3.0;10480.0
2021-1691300;75120;2021;365100.0;Appartement;35.0;2.0;10431.42857142857
2021-1691301;75118;2021;443000.0;Appartement;35.0;2.0;12657.142857142857
2021-1691303;75104;2021;2647000.0;Appartement;180.0;7.0;14705.555555555555
2021-1691303;75104;2021;2647000.0;Appartement;61.0;2.0;43393.44262295082
2021-1691304;75101;2021;200000.0;Appartement;14.0;1.0;14285.714285714286
2021-1691305;75118;2021;485000.0;Appartement;42.0;2.0;11547.619047619048
2021-1691306;75119;2021;680000.0;Appartement;63.0;3.0;10793.650793650793
2021-1691307;75117;2021;843000.0;Appartement;64.0;3.0;13171.875
2021-1691309;75119;2021;445520.0;Appartement;42.0;2.0;10607.619047619048
2021-1691310;75118;2021;136000.0;Appartement;15.0;1.0;9066.666666666666
2021-1691311;75120;2021;442900.0;Appartement;58.0;3.0;7636.206896551724
2021-1691313;75110;2021;444964.0;Appartement;34.0;2.0;13087.176470588236
2021-1691314;75117;2021;1323500.0;Appartement;78.0;3.0;16967.94871794872
2021-1691315;75119;2021;140000.0;Appartement;30.0;1.0;4666.666666666667
2021-1691318;75120;2021;537735.0;Appartement;69.0;3.0;7793.260869565217
2021-1691320;75103;2021;970000.0;Appartement;72.0;2.0;13472.222222222223
2021-1691321;75109;2021;496000.0;Appartement;42.0;2.0;11809.52380952381
2021-1691322;75118;2021;98171.0;Appartement;11.0;1.0;8924.636363636364
2021-1691325;75119;2021;382000.0;Appartement;42.0;2.0;9095.238095238095
2021-1691326;75110;2021;185000.0;Appartement;18.0;1.0;10277.777777777777
2021-1691327;75109;2021;1117500.0;Appartement;100.0;5.0;11175.0
2021-1691328;75109;2021;461150.0;Appartement;38.0;3.0;12135.526315789473
2021-1691329;75117;2021;1410000.0;Appartement;129.0;5.0;10930.232558139534
2021-1691330;75118;2021;180000.0;Appartement;26.0;2.0;6923.076923076923
2021-1691331;75117;2021;843000.0;Appartement;96.0;4.0;8781.25
2021-1691332;75118;2021;742000.0;Appartement;57.0;3.0;13017.543859649122
2021-1691333;75117;2021;909900.0;Appartement;73.0;3.0;12464.383561643835
2021-1691335;75120;2021;225000.0;Appartement;28.0;1.0;8035.714285714285
2021-1691336;75110;2021;473100.0;Appartement;45.0;3.0;10513.333333333334
2021-1691338;75120;2021;720000.0;Appartement;64.0;3.0;11250.0
2021-1691340;75120;2021;574000.0;Appartement;89.0;3.0;6449.438202247191
2021-1691341;75119;2021;200000.0;Appartement;35.0;2.0;5714.285714285715
2021-1691343;75120;2021;685000.0;Appartement;64.0;3.0;10703.125
2021-1691344;75108;2021;2137500.0;Appartement;182.0;6.0;11744.505494505494
2021-1691345;75101;2021;537228.9;Appartement;77.0;2.0;6976.998701298701
2021-1691347;75120;2021;301000.0;Appartement;39.0;1.0;7717.948717948718
2021-1691348;75117;2021;3020000.0;Appartement;190.0;6.0;15894.736842105263
2021-1691349;75117;2021;1387720.0;Appartement;118.0;3.0;11760.338983050848
2021-1691350;75118;2021;380000.0;Appartement;37.0;3.0;10270.27027027027
2021-1691352;75119;2021;406000.0;Appartement;45.0;2.0;9022.222222222223
2021-1691353;75118;2021;600000.0;Appartement;48.0;3.0;12500.0
2021-1691354;75118;2021;155000.0;Appartement;20.0;1.0;7750.0
2021-1691355;75109;2021;200000.0;Appartement;18.0;1.0;11111.111111111111
2021-1691356;75117;2021;874000.0;Appartement;83.0;3.0;10530.12048192771
2021-1691358;75118;2021;165000.0;Appartement;34.0;2.0;4852.941176470588
2021-1691358;75118;2021;165000.0;Appartement;14.0;1.0;11785.714285714286
2021-1691359;75118;2021;490900.0;Appartement;33.0;2.0;14875.757575757576
2021-1691360;75102;2021;179000.0;Appartement;52.0;3.0;3442.3076923076924
2021-1691361;75119;2021;548000.0;Appartement;69.0;3.0;7942.028985507246
2021-1691363;75120;2021;158000.0;Appartement;16.0;1.0;9875.0
2021-1691364;75119;2021;270000.0;Appartement;19.0;1.0;14210.526315789473
2021-1691364;75119;2021;270000.0;Appartement;13.0;1.0;20769.23076923077
2021-1691365;75120;2021;25000.0;Appartement;59.0;4.0;423.728813559322
2021-1691366;75108;2021;2318000.0;Appartement;160.0;4.0;14487.5
2021-1691367;75118;2021;173000.0;Appartement;23.0;1.0;7521.739130434783
2021-1691368;75120;2021;215000.0;Appartement;25.0;2.0;8600.0
2021-1691369;75104;2021;335000.0;Appartement;25.0;1.0;13400.0
2021-1691370;75119;2021;1645000.0;Appartement;72.0;3.0;22847.222222222223
2021-1691371;75117;2021;195000.0;Appartement;16.0;1.0;12187.5
2021-1691372;75117;2021;693000.0;Appartement;64.0;3.0;10828.125
2021-1691374;75108;2021;2100000.0;Appartement;14.0;2.0;150000.0
2021-1691374;75108;2021;2100000.0;Appartement;80.0;3.0;26250.0
2021-1691375;75110;2021;620740.0;Appartement;63.0;2.0;9853.015873015873
2021-1691376;75118;2021;340160.0;Appartement;46.0;3.0;7394.782608695652
2021-1691378;75110;2021;347270.0;Appartement;60.0;3.0;5787.833333333333
2021-1691380;75108;2021;1625650.0;Appartement;100.0;4.0;16256.5
2021-1691381;75110;2021;50000.0;Appartement;7.0;1.0;7142.857142857143
2021-1691382;75110;2021;1233370.0;Appartement;140.0;5.0;8809.785714285714
2021-1691383;75110;2021;520990.0;Appartement;57.0;2.0;9140.17543859649
2021-1691385;75118;2021;114997.0;Appartement;11.0;1.0;10454.272727272728
2021-1691386;75108;2021;1292000.0;Appartement;90.0;3.0;14355.555555555555
2021-1691387;75117;2021;1700000.0;Appartement;109.0;5.0;15596.330275229358
2021-1691388;75109;2021;1140000.0;Appartement;120.0;4.0;9500.0
2021-1691389;75102;2021;130000.0;Appartement;9.0;1.0;14444.444444444445
2021-1691390;75117;2021;1750000.0;Appartement;163.0;4.0;10736.196319018405
2021-1691391;75118;2021;395000.0;Appartement;34.0;3.0;11617.64705882353
2021-1691392;75118;2021;701200.0;Appartement;56.0;3.0;12521.42857142857
2021-1691393;75120;2021;15000.0;Appartement;23.0;1.0;652.1739130434783
2021-1691394;75118;2021;515000.0;Appartement;40.0;2.0;12875.0
2021-1691395;75119;2021;450000.0;Appartement;44.0;3.0;10227.272727272728
2021-1691396;75119;2021;835000.0;Appartement;87.0;4.0;9597.701149425287
2021-1691400;75119;2021;342500.0;Appartement;45.0;3.0;7611.111111111111
2021-1691401;75108;2021;580000.0;Appartement;55.0;3.0;10545.454545454546
2021-1691403;75119;2021;450000.0;Appartement;46.0;2.0;9782.608695652174
2021-1691404;75119;2021;298800.0;Appartement;25.0;1.0;11952.0
2021-1691406;75110;2021;318940.0;Appartement;26.0;2.0;12266.923076923076
2021-1691408;75119;2021;550000.0;Appartement;76.0;3.0;7236.8421052631575
2021-1691409;75119;2021;415000.0;Appartement;44.0;2.0;9431.818181818182
2021-1691410;75110;2021;363000.0;Appartement;41.0;2.0;8853.658536585366
2021-1691411;75118;2021;493500.0;Appartement;58.0;2.0;8508.620689655172
2021-1691412;75119;2021;528000.0;Appartement;47.0;3.0;11234.04255319149
2021-1691413;75102;2021;174900.0;Appartement;8.0;1.0;21862.5
2021-1691414;75120;2021;265000.0;Appartement;30.0;2.0;8833.333333333334
2021-1691415;75120;2021;620000.0;Appartement;57.0;2.0;10877.192982456141
2021-1691416;75117;2021;723000.0;Appartement;65.0;2.0;11123.076923076924
2021-1691417;75119;2021;1000.0;Appartement;27.0;2.0;37.03703703703704
2021-1691418;75117;2021;609000.0;Appartement;50.0;2.0;12180.0
2021-1691419;75110;2021;810000.0;Appartement;94.0;4.0;8617.021276595744
2021-1691420;75120;2021;622000.0;Appartement;64.0;3.0;9718.75
2021-1691421;75118;2021;2000.0;Appartement;33.0;2.0;60.60606060606061
2021-1691422;75118;2021;507880.0;Appartement;50.0;2.0;10157.6
2021-1691423;75118;2021;900000.0;Appartement;88.0;5.0;10227.272727272728
2021-1691424;75117;2021;312500.0;Appartement;15.0;1.0;20833.333333333332
2021-1691425;75103;2021;375000.0;Appartement;26.0;1.0;14423.076923076924
2021-1691426;75119;2021;760000.0;Appartement;7.0;1.0;108571.42857142857
2021-1691426;75119;2021;760000.0;Appartement;36.0;2.0;21111.11111111111
2021-1691426;75119;2021;760000.0;Appartement;27.0;2.0;28148.14814814815
2021-1691427;75120;2021;636900.0;Appartement;60.0;3.0;10615.0
2021-1691428;75118;2021;845000.0;Appartement;74.0;3.0;11418.918918918918
2021-1691430;75119;2021;247000.0;Appartement;26.0;2.0;9500.0
2021-1691431;75118;2021;69000.0;Appartement;34.0;3.0;2029.4117647058824
2021-1691432;75102;2021;332580.0;Appartement;81.0;4.0;4105.925925925926
2021-1691433;75120;2021;511700.0;Appartement;50.0;3.0;10234.0
2021-1691434;75110;2021;333680.0;Appartement;26.0;2.0;12833.846153846154
2021-1691435;75119;2021;445000.0;Appartement;48.0;2.0;9270.833333333334
2021-1691436;75109;2021;591300.0;Appartement;35.0;1.0;16894.285714285714
2021-1691438;75120;2021;920000.0;Appartement;106.0;4.0;8679.245283018869
2021-1691439;75117;2021;2912100.0;Appartement;198.0;6.0;14707.575757575758
2021-1691440;75117;2021;527250.0;Appartement;58.0;3.0;9090.51724137931
2021-1691441;75109;2021;2600000.0;Appartement;171.0;6.0;15204.678362573099
2021-1691443;75118;2021;440000.0;Appartement;40.0;2.0;11000.0
2021-1691444;75120;2021;595000.0;Appartement;52.0;3.0;11442.307692307691
2021-1691445;75118;2021;178500.0;Appartement;17.0;1.0;10500.0
2021-1691447;75120;2021;527750.0;Appartement;53.0;3.0;9957.547169811322
2021-1691449;75110;2021;760000.0;Appartement;80.0;4.0;9500.0
2021-1691450;75119;2021;632250.0;Appartement;60.0;2.0;10537.5
2021-1691452;75104;2021;1360000.0;Appartement;66.0;2.0;20606.060606060608
2021-1691455;75109;2021;274000.0;Appartement;23.0;1.0;11913.04347826087
2021-1691456;75108;2021;664650.0;Appartement;49.0;2.0;13564.285714285714
2021-1691457;75118;2021;192050.0;Appartement;20.0;1.0;9602.5
2021-1691458;75119;2021;236100.0;Appartement;28.0;2.0;8432.142857142857
2021-1691459;75119;2021;268000.0;Appartement;30.0;2.0;8933.333333333334
2021-1691460;75118;2021;270000.0;Appartement;31.0;2.0;8709.677419354839
2021-1691461;75118;2021;280000.0;Appartement;29.0;2.0;9655.172413793103
2021-1691462;75119;2021;560000.0;Appartement;83.0;6.0;6746.987951807229
2021-1691463;75120;2021;380750.0;Appartement;38.0;3.0;10019.736842105263
2021-1691464;75117;2021;20000.0;Appartement;45.0;2.0;444.44444444444446
2021-1691465;75117;2021;765000.0;Appartement;56.0;3.0;13660.714285714286
2021-1691467;75110;2021;1332980.0;Appartement;133.0;5.0;10022.406015037594
2021-1691471;75109;2021;1034000.0;Appartement;75.0;3.0;13786.666666666666
2021-1691473;75118;2021;385000.0;Appartement;48.0;2.0;8020.833333333333
2021-1691474;75110;2021;200000.0;Appartement;25.0;1.0;8000.0
2021-1691475;75117;2021;599900.0;Appartement;55.0;3.0;10907.272727272728
2021-1691480;75119;2021;874350.0;Appartement;81.0;4.0;10794.444444444445
2021-1691481;75120;2021;545000.0;Appartement;53.0;3.0;10283.018867924528
2021-1691482;75110;2021;470000.0;Appartement;48.0;3.0;9791.666666666666
2021-1691483;75120;2021;556500.0;Appartement;57.0;3.0;9763.157894736842
2021-1691484;75117;2021;880000.0;Appartement;68.0;4.0;12941.176470588236
2021-1691485;75117;2021;625000.0;Appartement;49.0;2.0;12755.102040816326
2021-1691486;75117;2021;394471.0;Appartement;29.0;1.0;13602.448275862069
2021-1691487;75120;2021;256500.0;Appartement;24.0;1.0;10687.5
2021-1691488;75120;2021;262135.0;Appartement;39.0;1.0;6721.410256410257
2021-1691489;75120;2021;636000.0;Appartement;64.0;3.0;9937.5
2021-1691491;75118;2021;420000.0;Appartement;40.0;2.0;10500.0
2021-1691492;75119;2021;1118600.0;Appartement;86.0;4.0;13006.976744186046
2021-1691493;75109;2021;595000.0;Appartement;50.0;2.0;11900.0
2021-1691494;75103;2021;643500.0;Appartement;38.0;2.0;16934.21052631579
2021-1691495;75119;2021;349070.0;Appartement;39.0;3.0;8950.51282051282
2021-1691497;75120;2021;489700.0;Appartement;61.0;3.0;8027.868852459016
2021-1691498;75118;2021;273000.0;Appartement;22.0;1.0;12409.09090909091
2021-1691500;75119;2021;1030000.0;Appartement;47.0;1.0;21914.893617021276
2021-1691500;75119;2021;1030000.0;Appartement;40.0;2.0;25750.0
2021-1691500;75119;2021;1030000.0;Appartement;25.0;1.0;41200.0
2021-1691502;75120;2021;475500.0;Appartement;54.0;3.0;8805.555555555555
2021-1691504;75119;2021;450000.0;Appartement;40.0;3.0;11250.0
2021-1691505;75118;2021;136460.0;Appartement;18.0;1.0;7581.111111111111
2021-1691506;75109;2021;110000.0;Appartement;11.0;1.0;10000.0
2021-1691508;75119;2021;257630.0;Appartement;29.0;1.0;8883.793103448275
2021-1691509;75120;2021;316900.0;Appartement;30.0;2.0;10563.333333333334
2021-1691510;75110;2021;507000.0;Appartement;60.0;3.0;8450.0
2021-1691511;75118;2021;465000.0;Appartement;30.0;2.0;15500.0
2021-1691511;75118;2021;465000.0;Appartement;26.0;2.0;17884.615384615383
2021-1691512;75119;2021;961000.0;Appartement;89.0;4.0;10797.752808988764
2021-1691513;75118;2021;472000.0;Appartement;45.0;3.0;10488.888888888889
2021-1691515;75103;2021;362000.0;Appartement;30.0;2.0;12066.666666666666
2021-1691516;75120;2021;666450.0;Appartement;66.0;3.0;10097.727272727272
2021-1691519;75120;2021;326400.0;Appartement;40.0;2.0;8160.0
2021-1691520;75120;2021;287500.0;Appartement;28.0;1.0;10267.857142857143
2021-1691521;75118;2021;8000.0;Appartement;12.0;1.0;666.6666666666666
2021-1691522;75120;2021;433000.0;Appartement;44.0;2.0;9840.90909090909
2021-1691523;75103;2021;1130000.0;Appartement;91.0;4.0;12417.582417582418
2021-1691524;75119;2021;590000.0;Appartement;40.0;2.0;14750.0
2021-1691526;75109;2021;630000.0;Appartement;41.0;2.0;15365.853658536585
2021-1691527;75118;2021;340000.0;Appartement;30.0;2.0;11333.333333333334
2021-1691528;75117;2021;95000.0;Appartement;11.0;1.0;8636.363636363636
2021-1691529;75119;2021;320000.0;Appartement;35.0;2.0;9142.857142857143
2021-1691530;75120;2021;1000000.0;Appartement;102.0;3.0;9803.921568627451
2021-1691531;75108;2021;640000.0;Appartement;49.0;3.0;13061.224489795919
2021-1691532;75108;2021;800000.0;Appartement;48.0;2.0;16666.666666666668
2021-1691533;75110;2021;250000.0;Appartement;22.0;2.0;11363.636363636364
2021-1691534;75109;2021;224500.0;Appartement;17.0;2.0;13205.882352941177
2021-1691536;75118;2021;930000.0;Appartement;95.0;4.0;9789.473684210527
2021-1691537;75110;2021;340000.0;Appartement;34.0;2.0;10000.0
2021-1691538;75119;2021;537350.0;Appartement;67.0;3.0;8020.149253731343
2021-1691539;75119;2021;500000.0;Appartement;52.0;3.0;9615.384615384615
2021-1691540;75109;2021;315000.0;Appartement;31.0;2.0;10161.290322580646
2021-1691541;75119;2021;353650.0;Appartement;36.0;2.0;9823.611111111111
2021-1691542;75110;2021;336000.0;Appartement;26.0;2.0;12923.076923076924
2021-1691543;75117;2021;567000.0;Appartement;52.0;3.0;10903.846153846154
2021-1691544;75118;2021;180000.0;Appartement;29.0;2.0;6206.896551724138
2021-1691545;75118;2021;615000.0;Appartement;60.0;3.0;10250.0
2021-1691546;75102;2021;1400000.0;Appartement;27.0;1.0;51851.851851851854
2021-1691546;75102;2021;1400000.0;Appartement;80.0;4.0;17500.0
2021-1691547;75102;2021;355000.0;Appartement;38.0;2.0;9342.105263157895
2021-1691548;75110;2021;300000.0;Appartement;30.0;2.0;10000.0
2021-1691549;75118;2021;10500000.0;Appartement;56.0;2.0;187500.0
